 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -852522944
   500000000.000000        11745854.0000000     
 (25600.0000000000,0.000000000000000E+000)
 (9929029.00000000,6.698238145244624E-004)
 (30284.3170666537,-2.043015160682308E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
 43     0.1242601538E+000+/-     0.013875%    +i   0.1198149123E+000+/-     0.018473%
 44     0.1176041691E+000+/-     0.014723%    +i   0.1331421940E+000+/-     0.016946%
 45     0.1036867785E+000+/-     0.016406%    +i   0.1381763394E+000+/-     0.016212%
 46     0.9440662620E-001+/-     0.018057%    +i   0.1459900717E+000+/-     0.015302%
 47     0.8732294286E-001+/-     0.020047%    +i   0.1525282677E+000+/-     0.014672%
 48     0.7213621687E-001+/-     0.023870%    +i   0.1566102939E+000+/-     0.014116%
 49     0.5897634161E-001+/-     0.029536%    +i   0.1652287362E+000+/-     0.013479%
 50     0.5199377106E-001+/-     0.034648%    +i   0.1625151439E+000+/-     0.013290%
 51     0.3386022778E-001+/-     0.053538%    +i   0.1720884876E+000+/-     0.012659%
 52     0.2487244954E-001+/-     0.074879%    +i   0.1684028217E+000+/-     0.012487%
 53     0.1417452188E-001+/-     0.136019%    +i   0.1719871270E+000+/-     0.012066%
 54    -0.6017071416E-002+/-     0.326207%    +i   0.1773441945E+000+/-     0.011645%
 55    -0.1231590955E-001+/-     0.163532%    +i   0.1701774545E+000+/-     0.011549%
 56    -0.2818118930E-001+/-     0.074723%    +i   0.1728250315E+000+/-     0.011223%
 57    -0.4189956228E-001+/-     0.051213%    +i   0.1711002019E+000+/-     0.010928%
 58    -0.5234016745E-001+/-     0.041931%    +i   0.1644805316E+000+/-     0.010813%
 59    -0.6733798684E-001+/-     0.033721%    +i   0.1636439335E+000+/-     0.010507%
 60    -0.7467837332E-001+/-     0.031223%    +i   0.1560423362E+000+/-     0.010412%
 61    -0.9289535862E-001+/-     0.025673%    +i   0.1508122330E+000+/-     0.010248%
 62    -0.1031104111E+000+/-     0.023880%    +i   0.1458690115E+000+/-     0.010021%
 63    -0.9941005390E-001+/-     0.024851%    +i   0.1349795819E+000+/-     0.010012%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -852522944
   22500000000.0000        611036545.000000     
 (25600.0000000000,0.000000000000000E+000)
 (533286150.000000,2.881550753969216E-002)
 (29332.3491562644,-1.584939958161712E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.9999718691E-001+/-     0.023518%    +i  -0.6400201261E-001+/-     0.020421%
  1    -0.9892905532E-001+/-     0.024972%    +i  -0.1351457923E+000+/-     0.010002%
  2    -0.1020477381E+000+/-     0.024077%    +i  -0.1455247082E+000+/-     0.010026%
  3    -0.9493099192E-001+/-     0.025141%    +i  -0.1515148941E+000+/-     0.010223%
  4    -0.7454304506E-001+/-     0.031275%    +i  -0.1561512282E+000+/-     0.010403%
  5    -0.6763935120E-001+/-     0.033593%    +i  -0.1641002247E+000+/-     0.010486%
  6    -0.5155727643E-001+/-     0.042518%    +i  -0.1640841650E+000+/-     0.010816%
  7    -0.4139888152E-001+/-     0.051829%    +i  -0.1710318104E+000+/-     0.010920%
  8    -0.2820769187E-001+/-     0.074595%    +i  -0.1728588871E+000+/-     0.011215%
  9    -0.1162384029E-001+/-     0.173728%    +i  -0.1705704525E+000+/-     0.011527%
 10    -0.5758516566E-002+/-     0.341055%    +i  -0.1775188005E+000+/-     0.011631%
 11     0.1438891203E-001+/-     0.134101%    +i  -0.1722812883E+000+/-     0.012047%
 12     0.2518133872E-001+/-     0.073808%    +i  -0.1675474663E+000+/-     0.012508%
 13     0.3408712401E-001+/-     0.053153%    +i  -0.1717942024E+000+/-     0.012662%
 14     0.5199092150E-001+/-     0.034551%    +i  -0.1614987420E+000+/-     0.013323%
 15     0.5993893156E-001+/-     0.029142%    +i  -0.1645046965E+000+/-     0.013503%
 16     0.7228798533E-001+/-     0.023798%    +i  -0.1560449707E+000+/-     0.014135%
 17     0.8667045105E-001+/-     0.020138%    +i  -0.1536060826E+000+/-     0.014600%
 18     0.9432087736E-001+/-     0.018054%    +i  -0.1463104901E+000+/-     0.015274%
 19     0.1040376716E+000+/-     0.016364%    +i  -0.1370428997E+000+/-     0.016286%
 20     0.1176698917E+000+/-     0.014711%    +i  -0.1329725571E+000+/-     0.016944%
 21     0.1247511916E+000+/-     0.013838%    +i  -0.1202388116E+000+/-     0.018427%
 22     0.1311984633E+000+/-     0.013080%    +i  -0.1140463155E+000+/-     0.019408%
 23     0.1392986088E+000+/-     0.012400%    +i  -0.1058692821E+000+/-     0.020853%
 24     0.1522586921E+000+/-     0.011766%    +i  -0.9291623028E-001+/-     0.023647%
 25     0.1599576965E+000+/-     0.011382%    +i  -0.8311630828E-001+/-     0.026439%
 26     0.1694843239E+000+/-     0.010963%    +i  -0.7288958638E-001+/-     0.030177%
 27     0.1680647003E+000+/-     0.010895%    +i  -0.5948633183E-001+/-     0.035682%
 28     0.1721908334E+000+/-     0.010714%    +i  -0.4744755602E-001+/-     0.044299%
 29     0.1728072947E+000+/-     0.010683%    +i  -0.3288437189E-001+/-     0.062949%
 30     0.1753825955E+000+/-     0.010617%    +i  -0.2235977076E-001+/-     0.092893%
 31     0.1798283194E+000+/-     0.010477%    +i  -0.1281688573E-001+/-     0.162283%
 32     0.1843073719E+000+/-     0.010358%    +i  -0.9958838167E-011+/-     0.000000%
 33     0.1798283194E+000+/-     0.010477%    +i   0.1281688571E-001+/-     0.162283%
 34     0.1753825955E+000+/-     0.010617%    +i   0.2235977074E-001+/-     0.092893%
 35     0.1728072947E+000+/-     0.010683%    +i   0.3288437187E-001+/-     0.062949%
 36     0.1721908335E+000+/-     0.010714%    +i   0.4744755600E-001+/-     0.044299%
 37     0.1680647003E+000+/-     0.010895%    +i   0.5948633181E-001+/-     0.035682%
 38     0.1694843239E+000+/-     0.010963%    +i   0.7288958636E-001+/-     0.030177%
 39     0.1599576965E+000+/-     0.011382%    +i   0.8311630826E-001+/-     0.026439%
 40     0.1522586921E+000+/-     0.011766%    +i   0.9291623027E-001+/-     0.023647%
 41     0.1392986088E+000+/-     0.012400%    +i   0.1058692820E+000+/-     0.020853%
 42     0.1311984633E+000+/-     0.013080%    +i   0.1140463154E+000+/-     0.019408%
 43     0.1247511916E+000+/-     0.013838%    +i   0.1202388116E+000+/-     0.018427%
 44     0.1176698917E+000+/-     0.014711%    +i   0.1329725571E+000+/-     0.016944%
 45     0.1040376716E+000+/-     0.016364%    +i   0.1370428997E+000+/-     0.016286%
 46     0.9432087737E-001+/-     0.018054%    +i   0.1463104901E+000+/-     0.015274%
 47     0.8667045106E-001+/-     0.020138%    +i   0.1536060825E+000+/-     0.014600%
 48     0.7228798535E-001+/-     0.023798%    +i   0.1560449706E+000+/-     0.014135%
 49     0.5993893158E-001+/-     0.029142%    +i   0.1645046965E+000+/-     0.013503%
 50     0.5199092152E-001+/-     0.034551%    +i   0.1614987420E+000+/-     0.013323%
 51     0.3408712403E-001+/-     0.053153%    +i   0.1717942024E+000+/-     0.012662%
 52     0.2518133874E-001+/-     0.073808%    +i   0.1675474663E+000+/-     0.012508%
 53     0.1438891205E-001+/-     0.134101%    +i   0.1722812883E+000+/-     0.012047%
 54    -0.5758516546E-002+/-     0.341055%    +i   0.1775188005E+000+/-     0.011631%
 55    -0.1162384027E-001+/-     0.173728%    +i   0.1705704525E+000+/-     0.011527%
 56    -0.2820769185E-001+/-     0.074595%    +i   0.1728588871E+000+/-     0.011215%
 57    -0.4139888150E-001+/-     0.051829%    +i   0.1710318104E+000+/-     0.010920%
 58    -0.5155727642E-001+/-     0.042518%    +i   0.1640841650E+000+/-     0.010816%
 59    -0.6763935119E-001+/-     0.033593%    +i   0.1641002248E+000+/-     0.010486%
 60    -0.7454304504E-001+/-     0.031275%    +i   0.1561512282E+000+/-     0.010403%
 61    -0.9493099191E-001+/-     0.025141%    +i   0.1515148941E+000+/-     0.010223%
 62    -0.1020477380E+000+/-     0.024077%    +i   0.1455247082E+000+/-     0.010026%
 63    -0.9892905530E-001+/-     0.024972%    +i   0.1351457924E+000+/-     0.010002%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -852522944
   23000000000.0000        624571466.000000     
 (25600.0000000000,0.000000000000000E+000)
 (545085582.000000,2.882295975003303E-002)
 (29333.0626558381,-1.551069615843223E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.1001404660E+000+/-     0.023221%    +i  -0.6372378930E-001+/-     0.020225%
  1    -0.9915612761E-001+/-     0.024651%    +i  -0.1347998664E+000+/-     0.009895%
  2    -0.1029611570E+000+/-     0.023646%    +i  -0.1456551439E+000+/-     0.009901%
  3    -0.9525960553E-001+/-     0.024802%    +i  -0.1513914298E+000+/-     0.010105%
  4    -0.7447344196E-001+/-     0.030985%    +i  -0.1559317788E+000+/-     0.010286%
  5    -0.6821414207E-001+/-     0.032960%    +i  -0.1640053860E+000+/-     0.010366%
  6    -0.5235191171E-001+/-     0.041508%    +i  -0.1646069170E+000+/-     0.010672%
  7    -0.4266293267E-001+/-     0.049792%    +i  -0.1715723011E+000+/-     0.010777%
  8    -0.2849916542E-001+/-     0.073046%    +i  -0.1727811014E+000+/-     0.011086%
  9    -0.1250045800E-001+/-     0.159829%    +i  -0.1709588228E+000+/-     0.011381%
 10    -0.6065897280E-002+/-     0.320304%    +i  -0.1774604736E+000+/-     0.011498%
 11     0.1393835096E-001+/-     0.136593%    +i  -0.1715589904E+000+/-     0.011935%
 12     0.2511498065E-001+/-     0.073229%    +i  -0.1673715899E+000+/-     0.012371%
 13     0.3362452987E-001+/-     0.053298%    +i  -0.1721406294E+000+/-     0.012503%
 14     0.5124848435E-001+/-     0.034587%    +i  -0.1614545363E+000+/-     0.013172%
 15     0.5954420125E-001+/-     0.028960%    +i  -0.1638282339E+000+/-     0.013378%
 16     0.7250953967E-001+/-     0.023519%    +i  -0.1562548807E+000+/-     0.013968%
 17     0.8598854640E-001+/-     0.020021%    +i  -0.1534474367E+000+/-     0.014439%
 18     0.9415540795E-001+/-     0.017883%    +i  -0.1462839468E+000+/-     0.015104%
 19     0.1037797852E+000+/-     0.016209%    +i  -0.1369113533E+000+/-     0.016110%
 20     0.1175081734E+000+/-     0.014560%    +i  -0.1332623480E+000+/-     0.016731%
 21     0.1246573895E+000+/-     0.013689%    +i  -0.1204285443E+000+/-     0.018202%
 22     0.1308400018E+000+/-     0.012948%    +i  -0.1144245116E+000+/-     0.019141%
 23     0.1391853399E+000+/-     0.012266%    +i  -0.1058027805E+000+/-     0.020632%
 24     0.1520316482E+000+/-     0.011636%    +i  -0.9341894415E-001+/-     0.023283%
 25     0.1596630248E+000+/-     0.011257%    +i  -0.8342819271E-001+/-     0.026057%
 26     0.1692571481E+000+/-     0.010839%    +i  -0.7341924853E-001+/-     0.029654%
 27     0.1680775451E+000+/-     0.010770%    +i  -0.5914609124E-001+/-     0.035496%
 28     0.1721459852E+000+/-     0.010590%    +i  -0.4741201664E-001+/-     0.043869%
 29     0.1727830812E+000+/-     0.010559%    +i  -0.3271557406E-001+/-     0.062609%
 30     0.1753142413E+000+/-     0.010490%    +i  -0.2348595175E-001+/-     0.087576%
 31     0.1793657615E+000+/-     0.010367%    +i  -0.1272141025E-001+/-     0.161597%
 32     0.1844261347E+000+/-     0.010231%    +i  -0.9752059554E-011+/-     0.000000%
 33     0.1793657615E+000+/-     0.010367%    +i   0.1272141023E-001+/-     0.161597%
 34     0.1753142413E+000+/-     0.010490%    +i   0.2348595173E-001+/-     0.087576%
 35     0.1727830812E+000+/-     0.010559%    +i   0.3271557404E-001+/-     0.062609%
 36     0.1721459852E+000+/-     0.010590%    +i   0.4741201662E-001+/-     0.043869%
 37     0.1680775452E+000+/-     0.010770%    +i   0.5914609122E-001+/-     0.035496%
 38     0.1692571481E+000+/-     0.010839%    +i   0.7341924852E-001+/-     0.029654%
 39     0.1596630248E+000+/-     0.011257%    +i   0.8342819269E-001+/-     0.026057%
 40     0.1520316482E+000+/-     0.011636%    +i   0.9341894413E-001+/-     0.023283%
 41     0.1391853399E+000+/-     0.012266%    +i   0.1058027804E+000+/-     0.020632%
 42     0.1308400018E+000+/-     0.012948%    +i   0.1144245116E+000+/-     0.019141%
 43     0.1246573895E+000+/-     0.013689%    +i   0.1204285443E+000+/-     0.018202%
 44     0.1175081734E+000+/-     0.014560%    +i   0.1332623480E+000+/-     0.016731%
 45     0.1037797852E+000+/-     0.016209%    +i   0.1369113533E+000+/-     0.016110%
 46     0.9415540797E-001+/-     0.017883%    +i   0.1462839467E+000+/-     0.015104%
 47     0.8598854642E-001+/-     0.020021%    +i   0.1534474367E+000+/-     0.014439%
 48     0.7250953969E-001+/-     0.023519%    +i   0.1562548807E+000+/-     0.013968%
 49     0.5954420127E-001+/-     0.028960%    +i   0.1638282339E+000+/-     0.013378%
 50     0.5124848436E-001+/-     0.034587%    +i   0.1614545363E+000+/-     0.013172%
 51     0.3362452989E-001+/-     0.053298%    +i   0.1721406294E+000+/-     0.012503%
 52     0.2511498067E-001+/-     0.073229%    +i   0.1673715899E+000+/-     0.012371%
 53     0.1393835098E-001+/-     0.136593%    +i   0.1715589904E+000+/-     0.011935%
 54    -0.6065897261E-002+/-     0.320304%    +i   0.1774604736E+000+/-     0.011498%
 55    -0.1250045798E-001+/-     0.159829%    +i   0.1709588228E+000+/-     0.011381%
 56    -0.2849916540E-001+/-     0.073046%    +i   0.1727811014E+000+/-     0.011086%
 57    -0.4266293265E-001+/-     0.049792%    +i   0.1715723011E+000+/-     0.010777%
 58    -0.5235191169E-001+/-     0.041508%    +i   0.1646069170E+000+/-     0.010672%
 59    -0.6821414205E-001+/-     0.032960%    +i   0.1640053860E+000+/-     0.010366%
 60    -0.7447344194E-001+/-     0.030985%    +i   0.1559317788E+000+/-     0.010286%
 61    -0.9525960552E-001+/-     0.024802%    +i   0.1513914298E+000+/-     0.010105%
 62    -0.1029611570E+000+/-     0.023646%    +i   0.1456551439E+000+/-     0.009901%
 63    -0.9915612760E-001+/-     0.024651%    +i   0.1347998664E+000+/-     0.009895%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -852522944
   23500000000.0000        638168391.000000     
 (25600.0000000000,0.000000000000000E+000)
 (556947215.000000,2.883555125533428E-002)
 (29333.3198723330,-1.518712053650852E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.1003146489E+000+/-     0.022928%    +i  -0.6347308359E-001+/-     0.020031%
  1    -0.9946126398E-001+/-     0.024306%    +i  -0.1343430395E+000+/-     0.009796%
  2    -0.1036035748E+000+/-     0.023260%    +i  -0.1454697569E+000+/-     0.009791%
  3    -0.9651545559E-001+/-     0.024244%    +i  -0.1515212796E+000+/-     0.009984%
  4    -0.7449776658E-001+/-     0.030636%    +i  -0.1555327550E+000+/-     0.010180%
  5    -0.6892591219E-001+/-     0.032258%    +i  -0.1637763544E+000+/-     0.010256%
  6    -0.5232389434E-001+/-     0.041113%    +i  -0.1644016120E+000+/-     0.010554%
  7    -0.4365477457E-001+/-     0.048127%    +i  -0.1716700091E+000+/-     0.010653%
  8    -0.2852779463E-001+/-     0.072369%    +i  -0.1731599036E+000+/-     0.010944%
  9    -0.1297250899E-001+/-     0.152671%    +i  -0.1715316609E+000+/-     0.011232%
 10    -0.6282067601E-002+/-     0.305825%    +i  -0.1771286066E+000+/-     0.011379%
 11     0.1393564901E-001+/-     0.135165%    +i  -0.1711674739E+000+/-     0.011813%
 12     0.2514418568E-001+/-     0.072385%    +i  -0.1670409181E+000+/-     0.012244%
 13     0.3334851522E-001+/-     0.053122%    +i  -0.1718366549E+000+/-     0.012374%
 14     0.5084127560E-001+/-     0.034495%    +i  -0.1619484130E+000+/-     0.013003%
 15     0.5885918095E-001+/-     0.028933%    +i  -0.1641673813E+000+/-     0.013211%
 16     0.7186069808E-001+/-     0.023422%    +i  -0.1562250603E+000+/-     0.013811%
 17     0.8538099676E-001+/-     0.019901%    +i  -0.1534224687E+000+/-     0.014276%
 18     0.9376548561E-001+/-     0.017745%    +i  -0.1469937918E+000+/-     0.014892%
 19     0.1036260196E+000+/-     0.016052%    +i  -0.1374813251E+000+/-     0.015890%
 20     0.1177204108E+000+/-     0.014392%    +i  -0.1333775351E+000+/-     0.016544%
 21     0.1243913497E+000+/-     0.013551%    +i  -0.1211216605E+000+/-     0.017930%
 22     0.1305090368E+000+/-     0.012820%    +i  -0.1145949943E+000+/-     0.018905%
 23     0.1391992613E+000+/-     0.012134%    +i  -0.1052327238E+000+/-     0.020494%
 24     0.1520593204E+000+/-     0.011509%    +i  -0.9284131012E-001+/-     0.023150%
 25     0.1590790284E+000+/-     0.011146%    +i  -0.8385479149E-001+/-     0.025641%
 26     0.1692056430E+000+/-     0.010715%    +i  -0.7367267633E-001+/-     0.029251%
 27     0.1679967921E+000+/-     0.010649%    +i  -0.5909295193E-001+/-     0.035154%
 28     0.1717449718E+000+/-     0.010482%    +i  -0.4717516953E-001+/-     0.043581%
 29     0.1726348057E+000+/-     0.010441%    +i  -0.3278278732E-001+/-     0.061828%
 30     0.1756755197E+000+/-     0.010357%    +i  -0.2358024404E-001+/-     0.086431%
 31     0.1796132656E+000+/-     0.010240%    +i  -0.1186981240E-001+/-     0.171505%
 32     0.1842437207E+000+/-     0.010117%    +i  -0.9539089357E-011+/-     0.000000%
 33     0.1796132656E+000+/-     0.010240%    +i   0.1186981238E-001+/-     0.171505%
 34     0.1756755197E+000+/-     0.010357%    +i   0.2358024402E-001+/-     0.086431%
 35     0.1726348057E+000+/-     0.010441%    +i   0.3278278730E-001+/-     0.061828%
 36     0.1717449718E+000+/-     0.010482%    +i   0.4717516951E-001+/-     0.043581%
 37     0.1679967921E+000+/-     0.010649%    +i   0.5909295191E-001+/-     0.035154%
 38     0.1692056430E+000+/-     0.010715%    +i   0.7367267631E-001+/-     0.029251%
 39     0.1590790284E+000+/-     0.011146%    +i   0.8385479148E-001+/-     0.025641%
 40     0.1520593204E+000+/-     0.011509%    +i   0.9284131011E-001+/-     0.023150%
 41     0.1391992613E+000+/-     0.012134%    +i   0.1052327238E+000+/-     0.020494%
 42     0.1305090368E+000+/-     0.012820%    +i   0.1145949943E+000+/-     0.018905%
 43     0.1243913497E+000+/-     0.013551%    +i   0.1211216605E+000+/-     0.017930%
 44     0.1177204108E+000+/-     0.014392%    +i   0.1333775351E+000+/-     0.016544%
 45     0.1036260196E+000+/-     0.016052%    +i   0.1374813251E+000+/-     0.015890%
 46     0.9376548563E-001+/-     0.017745%    +i   0.1469937918E+000+/-     0.014892%
 47     0.8538099678E-001+/-     0.019901%    +i   0.1534224687E+000+/-     0.014276%
 48     0.7186069810E-001+/-     0.023422%    +i   0.1562250603E+000+/-     0.013811%
 49     0.5885918097E-001+/-     0.028933%    +i   0.1641673813E+000+/-     0.013211%
 50     0.5084127562E-001+/-     0.034495%    +i   0.1619484130E+000+/-     0.013003%
 51     0.3334851524E-001+/-     0.053122%    +i   0.1718366548E+000+/-     0.012374%
 52     0.2514418570E-001+/-     0.072385%    +i   0.1670409181E+000+/-     0.012244%
 53     0.1393564903E-001+/-     0.135165%    +i   0.1711674739E+000+/-     0.011813%
 54    -0.6282067583E-002+/-     0.305825%    +i   0.1771286066E+000+/-     0.011379%
 55    -0.1297250897E-001+/-     0.152671%    +i   0.1715316609E+000+/-     0.011232%
 56    -0.2852779462E-001+/-     0.072369%    +i   0.1731599036E+000+/-     0.010944%
 57    -0.4365477455E-001+/-     0.048127%    +i   0.1716700091E+000+/-     0.010653%
 58    -0.5232389432E-001+/-     0.041113%    +i   0.1644016120E+000+/-     0.010554%
 59    -0.6892591218E-001+/-     0.032258%    +i   0.1637763544E+000+/-     0.010256%
 60    -0.7449776656E-001+/-     0.030636%    +i   0.1555327550E+000+/-     0.010180%
 61    -0.9651545557E-001+/-     0.024244%    +i   0.1515212796E+000+/-     0.009984%
 62    -0.1036035748E+000+/-     0.023260%    +i   0.1454697570E+000+/-     0.009791%
 63    -0.9946126396E-001+/-     0.024306%    +i   0.1343430395E+000+/-     0.009796%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -852522944
   24000000000.0000        651732754.000000     
 (25600.0000000000,0.000000000000000E+000)
 (568780380.000000,2.885487532673114E-002)
 (29333.5689645272,-1.488125303055466E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.1021334509E+000+/-     0.022448%    +i  -0.6402660688E-001+/-     0.019709%
  1    -0.9944836666E-001+/-     0.024065%    +i  -0.1340494116E+000+/-     0.009694%
  2    -0.1052143192E+000+/-     0.022698%    +i  -0.1456272987E+000+/-     0.009675%
  3    -0.9698954147E-001+/-     0.023857%    +i  -0.1510972586E+000+/-     0.009886%
  4    -0.7520063766E-001+/-     0.030009%    +i  -0.1551813393E+000+/-     0.010078%
  5    -0.6911264512E-001+/-     0.031820%    +i  -0.1633714285E+000+/-     0.010154%
  6    -0.5217582918E-001+/-     0.040750%    +i  -0.1636951783E+000+/-     0.010459%
  7    -0.4367059079E-001+/-     0.047614%    +i  -0.1713561666E+000+/-     0.010543%
  8    -0.2873832978E-001+/-     0.071116%    +i  -0.1731032632E+000+/-     0.010823%
  9    -0.1341372860E-001+/-     0.146205%    +i  -0.1717171526E+000+/-     0.011102%
 10    -0.6717406732E-002+/-     0.282529%    +i  -0.1766540083E+000+/-     0.011269%
 11     0.1313221024E-001+/-     0.141660%    +i  -0.1710785971E+000+/-     0.011687%
 12     0.2460883615E-001+/-     0.073206%    +i  -0.1675281891E+000+/-     0.012091%
 13     0.3324863439E-001+/-     0.052729%    +i  -0.1716000763E+000+/-     0.012246%
 14     0.5102631921E-001+/-     0.034054%    +i  -0.1617198094E+000+/-     0.012871%
 15     0.5880786315E-001+/-     0.028675%    +i  -0.1641498061E+000+/-     0.013068%
 16     0.7120182887E-001+/-     0.023368%    +i  -0.1573508423E+000+/-     0.013604%
 17     0.8468376543E-001+/-     0.019797%    +i  -0.1532015806E+000+/-     0.014129%
 18     0.9305348257E-001+/-     0.017637%    +i  -0.1465103644E+000+/-     0.014754%
 19     0.1027546677E+000+/-     0.015956%    +i  -0.1374035196E+000+/-     0.015712%
 20     0.1177758802E+000+/-     0.014239%    +i  -0.1333592776E+000+/-     0.016371%
 21     0.1240967589E+000+/-     0.013422%    +i  -0.1212459497E+000+/-     0.017721%
 22     0.1303125777E+000+/-     0.012687%    +i  -0.1152090258E+000+/-     0.018631%
 23     0.1388215069E+000+/-     0.012021%    +i  -0.1047678705E+000+/-     0.020333%
 24     0.1513488072E+000+/-     0.011404%    +i  -0.9326155273E-001+/-     0.022798%
 25     0.1588919335E+000+/-     0.011030%    +i  -0.8349083312E-001+/-     0.025457%
 26     0.1694031107E+000+/-     0.010583%    +i  -0.7446515270E-001+/-     0.028697%
 27     0.1674610670E+000+/-     0.010547%    +i  -0.5913042462E-001+/-     0.034736%
 28     0.1713986707E+000+/-     0.010374%    +i  -0.4745090117E-001+/-     0.042876%
 29     0.1732228207E+000+/-     0.010306%    +i  -0.3255593807E-001+/-     0.061731%
 30     0.1756857050E+000+/-     0.010237%    +i  -0.2407863762E-001+/-     0.083829%
 31     0.1789835235E+000+/-     0.010144%    +i  -0.1138755923E-001+/-     0.176642%
 32     0.1843474138E+000+/-     0.009999%    +i  -0.9352153889E-011+/-     0.000000%
 33     0.1789835235E+000+/-     0.010144%    +i   0.1138755921E-001+/-     0.176642%
 34     0.1756857050E+000+/-     0.010237%    +i   0.2407863760E-001+/-     0.083829%
 35     0.1732228207E+000+/-     0.010306%    +i   0.3255593805E-001+/-     0.061731%
 36     0.1713986707E+000+/-     0.010374%    +i   0.4745090115E-001+/-     0.042876%
 37     0.1674610670E+000+/-     0.010547%    +i   0.5913042461E-001+/-     0.034736%
 38     0.1694031107E+000+/-     0.010583%    +i   0.7446515268E-001+/-     0.028697%
 39     0.1588919335E+000+/-     0.011030%    +i   0.8349083311E-001+/-     0.025457%
 40     0.1513488072E+000+/-     0.011404%    +i   0.9326155272E-001+/-     0.022798%
 41     0.1388215069E+000+/-     0.012021%    +i   0.1047678705E+000+/-     0.020333%
 42     0.1303125778E+000+/-     0.012687%    +i   0.1152090258E+000+/-     0.018631%
 43     0.1240967589E+000+/-     0.013422%    +i   0.1212459497E+000+/-     0.017721%
 44     0.1177758802E+000+/-     0.014239%    +i   0.1333592776E+000+/-     0.016371%
 45     0.1027546677E+000+/-     0.015956%    +i   0.1374035196E+000+/-     0.015712%
 46     0.9305348258E-001+/-     0.017637%    +i   0.1465103644E+000+/-     0.014754%
 47     0.8468376544E-001+/-     0.019797%    +i   0.1532015806E+000+/-     0.014129%
 48     0.7120182889E-001+/-     0.023368%    +i   0.1573508423E+000+/-     0.013604%
 49     0.5880786317E-001+/-     0.028675%    +i   0.1641498061E+000+/-     0.013068%
 50     0.5102631922E-001+/-     0.034054%    +i   0.1617198094E+000+/-     0.012871%
 51     0.3324863441E-001+/-     0.052729%    +i   0.1716000763E+000+/-     0.012246%
 52     0.2460883617E-001+/-     0.073206%    +i   0.1675281891E+000+/-     0.012091%
 53     0.1313221026E-001+/-     0.141660%    +i   0.1710785971E+000+/-     0.011687%
 54    -0.6717406714E-002+/-     0.282529%    +i   0.1766540083E+000+/-     0.011269%
 55    -0.1341372859E-001+/-     0.146205%    +i   0.1717171526E+000+/-     0.011102%
 56    -0.2873832976E-001+/-     0.071116%    +i   0.1731032632E+000+/-     0.010823%
 57    -0.4367059077E-001+/-     0.047614%    +i   0.1713561666E+000+/-     0.010543%
 58    -0.5217582916E-001+/-     0.040750%    +i   0.1636951783E+000+/-     0.010459%
 59    -0.6911264510E-001+/-     0.031820%    +i   0.1633714285E+000+/-     0.010154%
 60    -0.7520063764E-001+/-     0.030009%    +i   0.1551813393E+000+/-     0.010078%
 61    -0.9698954146E-001+/-     0.023857%    +i   0.1510972586E+000+/-     0.009886%
 62    -0.1052143191E+000+/-     0.022698%    +i   0.1456272987E+000+/-     0.009675%
 63    -0.9944836665E-001+/-     0.024065%    +i   0.1340494116E+000+/-     0.009694%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -852522944
   24500000000.0000        665340025.000000     
 (25600.0000000000,0.000000000000000E+000)
 (580654959.000000,2.888098926912683E-002)
 (29333.6074651521,-1.459013807244238E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.1024415430E+000+/-     0.022161%    +i  -0.6386776532E-001+/-     0.019514%
  1    -0.9968610664E-001+/-     0.023756%    +i  -0.1336444104E+000+/-     0.009600%
  2    -0.1066320367E+000+/-     0.022204%    +i  -0.1458383152E+000+/-     0.009559%
  3    -0.9693308730E-001+/-     0.023616%    +i  -0.1506692161E+000+/-     0.009789%
  4    -0.7547364545E-001+/-     0.029603%    +i  -0.1550095351E+000+/-     0.009971%
  5    -0.6949124707E-001+/-     0.031327%    +i  -0.1632008080E+000+/-     0.010047%
  6    -0.5191045838E-001+/-     0.040573%    +i  -0.1634637383E+000+/-     0.010350%
  7    -0.4420655383E-001+/-     0.046579%    +i  -0.1714470103E+000+/-     0.010425%
  8    -0.2917880919E-001+/-     0.069318%    +i  -0.1730835446E+000+/-     0.010705%
  9    -0.1422819714E-001+/-     0.136204%    +i  -0.1715740211E+000+/-     0.010988%
 10    -0.6598496597E-002+/-     0.284691%    +i  -0.1761971913E+000+/-     0.011160%
 11     0.1258767049E-001+/-     0.146055%    +i  -0.1708572353E+000+/-     0.011569%
 12     0.2391546346E-001+/-     0.074452%    +i  -0.1676511626E+000+/-     0.011956%
 13     0.3339640579E-001+/-     0.052016%    +i  -0.1713815959E+000+/-     0.012122%
 14     0.5061622625E-001+/-     0.033906%    +i  -0.1611389377E+000+/-     0.012756%
