 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -551770714
 59    -0.5446341175E-001+/-     0.049131%    +i   0.1665503313E+000+/-     0.012520%
 60    -0.7266947598E-001+/-     0.037452%    +i   0.1626577689E+000+/-     0.012296%
 61    -0.8204542946E-001+/-     0.034132%    +i   0.1587798155E+000+/-     0.012001%
 62    -0.9089858557E-001+/-     0.032074%    +i   0.1542666601E+000+/-     0.011782%
 63    -0.1011991750E+000+/-     0.028842%    +i   0.1451317838E+000+/-     0.011707%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -551770714
   15500000000.0000        411613960.000000     
 (25600.0000000000,0.000000000000000E+000)
 (356420053.000000,1.079793589755162E-002)
 (29564.3224541016,-8.956669413713811E-007)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.9899793822E-001+/-     0.028578%    +i  -0.7046366575E-001+/-     0.023539%
  1    -0.1009277166E+000+/-     0.028727%    +i  -0.1443083260E+000+/-     0.011731%
  2    -0.9367118674E-001+/-     0.030944%    +i  -0.1537706774E+000+/-     0.011803%
  3    -0.8043744062E-001+/-     0.034860%    +i  -0.1589403425E+000+/-     0.011988%
  4    -0.7191056830E-001+/-     0.037878%    +i  -0.1628191748E+000+/-     0.012284%
  5    -0.5225022649E-001+/-     0.050983%    +i  -0.1653419602E+000+/-     0.012537%
  6    -0.3669795903E-001+/-     0.070101%    +i  -0.1681657055E+000+/-     0.012729%
  7    -0.3491508168E-001+/-     0.070925%    +i  -0.1717236454E+000+/-     0.013098%
  8    -0.1430988998E-001+/-     0.167332%    +i  -0.1668690953E+000+/-     0.013533%
  9    -0.1029652317E-001+/-     0.220995%    +i  -0.1683544649E+000+/-     0.013887%
 10     0.6666414314E-002+/-     0.339610%    +i  -0.1690705015E+000+/-     0.014203%
 11     0.2038728037E-001+/-     0.109556%    +i  -0.1698739570E+000+/-     0.014476%
 12     0.3162707233E-001+/-     0.067800%    +i  -0.1661203294E+000+/-     0.014913%
 13     0.4464737884E-001+/-     0.048543%    +i  -0.1702198995E+000+/-     0.015114%
 14     0.6014857803E-001+/-     0.035879%    +i  -0.1619661368E+000+/-     0.015879%
 15     0.6636323149E-001+/-     0.031049%    +i  -0.1620893894E+000+/-     0.016196%
 16     0.8138530219E-001+/-     0.025457%    +i  -0.1503751745E+000+/-     0.017113%
 17     0.8910292347E-001+/-     0.022943%    +i  -0.1474937783E+000+/-     0.017764%
 18     0.1039273142E+000+/-     0.019999%    +i  -0.1382439771E+000+/-     0.018792%
 19     0.1091536492E+000+/-     0.018646%    +i  -0.1397391424E+000+/-     0.019123%
 20     0.1199066418E+000+/-     0.017069%    +i  -0.1238197454E+000+/-     0.020729%
 21     0.1262529439E+000+/-     0.016086%    +i  -0.1195047484E+000+/-     0.021748%
 22     0.1326769758E+000+/-     0.015406%    +i  -0.1109305567E+000+/-     0.023341%
 23     0.1414902296E+000+/-     0.014701%    +i  -0.9814230430E-001+/-     0.025923%
 24     0.1472447486E+000+/-     0.014233%    +i  -0.9106637331E-001+/-     0.027930%
 25     0.1553124220E+000+/-     0.013544%    +i  -0.8506440563E-001+/-     0.029757%
 26     0.1690375056E+000+/-     0.013056%    +i  -0.6810940014E-001+/-     0.036857%
 27     0.1641060372E+000+/-     0.013200%    +i  -0.5919928885E-001+/-     0.041687%
 28     0.1739681705E+000+/-     0.012803%    +i  -0.4353137488E-001+/-     0.056094%
 29     0.1749536007E+000+/-     0.012740%    +i  -0.3626442134E-001+/-     0.067108%
 30     0.1757507623E+000+/-     0.012692%    +i  -0.2232249063E-001+/-     0.106990%
 31     0.1816544487E+000+/-     0.012515%    +i  -0.1297151800E-001+/-     0.186164%
 32     0.1854688057E+000+/-     0.012394%    +i  -0.5618876541E-011+/-     0.000000%
 33     0.1816544487E+000+/-     0.012515%    +i   0.1297151799E-001+/-     0.186164%
 34     0.1757507623E+000+/-     0.012692%    +i   0.2232249062E-001+/-     0.106990%
 35     0.1749536007E+000+/-     0.012740%    +i   0.3626442133E-001+/-     0.067108%
 36     0.1739681705E+000+/-     0.012803%    +i   0.4353137487E-001+/-     0.056094%
 37     0.1641060372E+000+/-     0.013200%    +i   0.5919928884E-001+/-     0.041687%
 38     0.1690375056E+000+/-     0.013056%    +i   0.6810940013E-001+/-     0.036857%
 39     0.1553124220E+000+/-     0.013544%    +i   0.8506440562E-001+/-     0.029757%
 40     0.1472447486E+000+/-     0.014233%    +i   0.9106637330E-001+/-     0.027930%
 41     0.1414902296E+000+/-     0.014701%    +i   0.9814230429E-001+/-     0.025923%
 42     0.1326769758E+000+/-     0.015406%    +i   0.1109305567E+000+/-     0.023341%
 43     0.1262529439E+000+/-     0.016086%    +i   0.1195047483E+000+/-     0.021748%
 44     0.1199066419E+000+/-     0.017069%    +i   0.1238197454E+000+/-     0.020729%
 45     0.1091536492E+000+/-     0.018646%    +i   0.1397391424E+000+/-     0.019123%
 46     0.1039273142E+000+/-     0.019999%    +i   0.1382439770E+000+/-     0.018792%
 47     0.8910292348E-001+/-     0.022943%    +i   0.1474937783E+000+/-     0.017764%
 48     0.8138530220E-001+/-     0.025457%    +i   0.1503751745E+000+/-     0.017113%
 49     0.6636323150E-001+/-     0.031049%    +i   0.1620893894E+000+/-     0.016196%
 50     0.6014857804E-001+/-     0.035879%    +i   0.1619661368E+000+/-     0.015879%
 51     0.4464737885E-001+/-     0.048543%    +i   0.1702198995E+000+/-     0.015114%
 52     0.3162707234E-001+/-     0.067800%    +i   0.1661203294E+000+/-     0.014913%
 53     0.2038728038E-001+/-     0.109556%    +i   0.1698739570E+000+/-     0.014476%
 54     0.6666414324E-002+/-     0.339610%    +i   0.1690705015E+000+/-     0.014203%
 55    -0.1029652316E-001+/-     0.220995%    +i   0.1683544649E+000+/-     0.013887%
 56    -0.1430988997E-001+/-     0.167332%    +i   0.1668690953E+000+/-     0.013533%
 57    -0.3491508167E-001+/-     0.070925%    +i   0.1717236454E+000+/-     0.013098%
 58    -0.3669795902E-001+/-     0.070101%    +i   0.1681657055E+000+/-     0.012729%
 59    -0.5225022648E-001+/-     0.050983%    +i   0.1653419602E+000+/-     0.012537%
 60    -0.7191056829E-001+/-     0.037878%    +i   0.1628191748E+000+/-     0.012284%
 61    -0.8043744061E-001+/-     0.034860%    +i   0.1589403425E+000+/-     0.011988%
 62    -0.9367118673E-001+/-     0.030944%    +i   0.1537706774E+000+/-     0.011803%
 63    -0.1009277166E+000+/-     0.028727%    +i   0.1443083260E+000+/-     0.011731%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -551770714
   16000000000.0000        426440079.000000     
 (25600.0000000000,0.000000000000000E+000)
 (369752708.000000,1.203326473487305E-002)
 (29524.7763875742,-9.608569263260363E-007)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.9814362267E-001+/-     0.028275%    +i  -0.6927083075E-001+/-     0.023372%
  1    -0.1011039419E+000+/-     0.028420%    +i  -0.1434799290E+000+/-     0.011590%
  2    -0.9593104107E-001+/-     0.029961%    +i  -0.1533454571E+000+/-     0.011653%
  3    -0.8022290611E-001+/-     0.034815%    +i  -0.1589945666E+000+/-     0.011816%
  4    -0.7379227957E-001+/-     0.036629%    +i  -0.1627893056E+000+/-     0.012122%
  5    -0.5370587641E-001+/-     0.049217%    +i  -0.1653656055E+000+/-     0.012372%
  6    -0.3738166377E-001+/-     0.068027%    +i  -0.1672278250E+000+/-     0.012590%
  7    -0.3786361521E-001+/-     0.064814%    +i  -0.1725718831E+000+/-     0.012916%
  8    -0.1403663740E-001+/-     0.169434%    +i  -0.1663497775E+000+/-     0.013369%
  9    -0.1043272278E-001+/-     0.216569%    +i  -0.1680247362E+000+/-     0.013718%
 10     0.6192965421E-002+/-     0.362847%    +i  -0.1690964817E+000+/-     0.014022%
 11     0.1849999846E-001+/-     0.119219%    +i  -0.1705371949E+000+/-     0.014282%
 12     0.3051721718E-001+/-     0.069461%    +i  -0.1662120565E+000+/-     0.014730%
 13     0.4421778580E-001+/-     0.048539%    +i  -0.1700081584E+000+/-     0.014935%
 14     0.5924491187E-001+/-     0.035968%    +i  -0.1620499008E+000+/-     0.015680%
 15     0.6595748585E-001+/-     0.030935%    +i  -0.1619599852E+000+/-     0.016004%
 16     0.8031176940E-001+/-     0.025489%    +i  -0.1521070561E+000+/-     0.016835%
 17     0.8857817614E-001+/-     0.022843%    +i  -0.1490411020E+000+/-     0.017478%
 18     0.1036021762E+000+/-     0.019852%    +i  -0.1393114691E+000+/-     0.018515%
 19     0.1088602213E+000+/-     0.018486%    +i  -0.1402096608E+000+/-     0.018870%
 20     0.1200230755E+000+/-     0.016896%    +i  -0.1245008149E+000+/-     0.020462%
 21     0.1271741765E+000+/-     0.015902%    +i  -0.1187644088E+000+/-     0.021625%
 22     0.1325493362E+000+/-     0.015227%    +i  -0.1121946461E+000+/-     0.022934%
 23     0.1418096407E+000+/-     0.014519%    +i  -0.9867438222E-001+/-     0.025588%
 24     0.1473711234E+000+/-     0.014036%    +i  -0.9295393758E-001+/-     0.027265%
 25     0.1557577297E+000+/-     0.013380%    +i  -0.8475510768E-001+/-     0.029592%
 26     0.1678576309E+000+/-     0.012916%    +i  -0.6856280970E-001+/-     0.036185%
 27     0.1648225070E+000+/-     0.013000%    +i  -0.6064786082E-001+/-     0.040554%
 28     0.1734487444E+000+/-     0.012644%    +i  -0.4449861213E-001+/-     0.054397%
 29     0.1754319625E+000+/-     0.012567%    +i  -0.3565674118E-001+/-     0.067718%
 30     0.1764044241E+000+/-     0.012511%    +i  -0.2246372837E-001+/-     0.105740%
 31     0.1826965195E+000+/-     0.012325%    +i  -0.1299211893E-001+/-     0.185104%
 32     0.1842860631E+000+/-     0.012260%    +i  -0.5997421889E-011+/-     0.000000%
 33     0.1826965195E+000+/-     0.012325%    +i   0.1299211892E-001+/-     0.185104%
 34     0.1764044241E+000+/-     0.012511%    +i   0.2246372836E-001+/-     0.105740%
 35     0.1754319625E+000+/-     0.012567%    +i   0.3565674117E-001+/-     0.067718%
 36     0.1734487444E+000+/-     0.012644%    +i   0.4449861212E-001+/-     0.054397%
 37     0.1648225070E+000+/-     0.013000%    +i   0.6064786081E-001+/-     0.040554%
 38     0.1678576309E+000+/-     0.012916%    +i   0.6856280969E-001+/-     0.036185%
 39     0.1557577297E+000+/-     0.013380%    +i   0.8475510767E-001+/-     0.029592%
 40     0.1473711235E+000+/-     0.014036%    +i   0.9295393758E-001+/-     0.027265%
 41     0.1418096407E+000+/-     0.014519%    +i   0.9867438221E-001+/-     0.025588%
 42     0.1325493362E+000+/-     0.015227%    +i   0.1121946461E+000+/-     0.022934%
 43     0.1271741765E+000+/-     0.015902%    +i   0.1187644088E+000+/-     0.021625%
 44     0.1200230755E+000+/-     0.016896%    +i   0.1245008148E+000+/-     0.020462%
 45     0.1088602213E+000+/-     0.018486%    +i   0.1402096608E+000+/-     0.018870%
 46     0.1036021762E+000+/-     0.019852%    +i   0.1393114691E+000+/-     0.018515%
 47     0.8857817615E-001+/-     0.022843%    +i   0.1490411020E+000+/-     0.017478%
 48     0.8031176941E-001+/-     0.025489%    +i   0.1521070561E+000+/-     0.016835%
 49     0.6595748586E-001+/-     0.030935%    +i   0.1619599852E+000+/-     0.016004%
 50     0.5924491188E-001+/-     0.035968%    +i   0.1620499008E+000+/-     0.015680%
 51     0.4421778581E-001+/-     0.048539%    +i   0.1700081584E+000+/-     0.014935%
 52     0.3051721719E-001+/-     0.069461%    +i   0.1662120565E+000+/-     0.014730%
 53     0.1849999847E-001+/-     0.119219%    +i   0.1705371949E+000+/-     0.014282%
 54     0.6192965432E-002+/-     0.362847%    +i   0.1690964817E+000+/-     0.014022%
 55    -0.1043272276E-001+/-     0.216569%    +i   0.1680247363E+000+/-     0.013718%
 56    -0.1403663739E-001+/-     0.169434%    +i   0.1663497775E+000+/-     0.013369%
 57    -0.3786361520E-001+/-     0.064814%    +i   0.1725718831E+000+/-     0.012916%
 58    -0.3738166376E-001+/-     0.068027%    +i   0.1672278250E+000+/-     0.012590%
 59    -0.5370587640E-001+/-     0.049217%    +i   0.1653656055E+000+/-     0.012372%
 60    -0.7379227956E-001+/-     0.036629%    +i   0.1627893056E+000+/-     0.012122%
 61    -0.8022290610E-001+/-     0.034815%    +i   0.1589945666E+000+/-     0.011816%
 62    -0.9593104106E-001+/-     0.029961%    +i   0.1533454571E+000+/-     0.011653%
 63    -0.1011039419E+000+/-     0.028420%    +i   0.1434799290E+000+/-     0.011590%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -551770714
   16500000000.0000        441269006.000000     
 (25600.0000000000,0.000000000000000E+000)
 (383082791.000000,1.409291694587373E-002)
 (29488.3686216017,-1.084823280024452E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.9866046185E-001+/-     0.027836%    +i  -0.6881082868E-001+/-     0.023127%
  1    -0.1012203045E+000+/-     0.028149%    +i  -0.1428211596E+000+/-     0.011450%
  2    -0.9718674399E-001+/-     0.029338%    +i  -0.1529933829E+000+/-     0.011504%
  3    -0.7983238032E-001+/-     0.034568%    +i  -0.1577577857E+000+/-     0.011689%
  4    -0.7657416944E-001+/-     0.035023%    +i  -0.1630458768E+000+/-     0.011962%
  5    -0.5473162272E-001+/-     0.047752%    +i  -0.1647069359E+000+/-     0.012231%
  6    -0.3730007836E-001+/-     0.067181%    +i  -0.1654848933E+000+/-     0.012475%
  7    -0.3800170145E-001+/-     0.064058%    +i  -0.1721541821E+000+/-     0.012758%
  8    -0.1558421455E-001+/-     0.151210%    +i  -0.1666866673E+000+/-     0.013198%
  9    -0.1213989907E-001+/-     0.185542%    +i  -0.1698293130E+000+/-     0.013500%
 10     0.5980173873E-002+/-     0.371358%    +i  -0.1680567043E+000+/-     0.013877%
 11     0.1611338439E-001+/-     0.135414%    +i  -0.1722994289E+000+/-     0.014062%
 12     0.3017712336E-001+/-     0.069969%    +i  -0.1671931121E+000+/-     0.014524%
 13     0.4400127767E-001+/-     0.048262%    +i  -0.1692310016E+000+/-     0.014779%
 14     0.5755354260E-001+/-     0.036611%    +i  -0.1645084496E+000+/-     0.015405%
 15     0.6530720444E-001+/-     0.030950%    +i  -0.1628493352E+000+/-     0.015780%
 16     0.7957558273E-001+/-     0.025443%    +i  -0.1531886679E+000+/-     0.016591%
 17     0.8808209111E-001+/-     0.022703%    +i  -0.1491720783E+000+/-     0.017263%
 18     0.1032309678E+000+/-     0.019709%    +i  -0.1405245633E+000+/-     0.018233%
 19     0.1085597075E+000+/-     0.018325%    +i  -0.1398779626E+000+/-     0.018670%
 20     0.1191213402E+000+/-     0.016761%    +i  -0.1250741850E+000+/-     0.020173%
 21     0.1264662836E+000+/-     0.015756%    +i  -0.1193284348E+000+/-     0.021313%
 22     0.1315502536E+000+/-     0.015080%    +i  -0.1129614974E+000+/-     0.022551%
 23     0.1416538295E+000+/-     0.014349%    +i  -0.9949003105E-001+/-     0.025180%
 24     0.1478465082E+000+/-     0.013863%    +i  -0.9268804145E-001+/-     0.027071%
 25     0.1553595892E+000+/-     0.013239%    +i  -0.8428778194E-001+/-     0.029391%
 26     0.1675720476E+000+/-     0.012783%    +i  -0.6712719977E-001+/-     0.036440%
 27     0.1650355614E+000+/-     0.012847%    +i  -0.5917080992E-001+/-     0.041051%
 28     0.1731719358E+000+/-     0.012486%    +i  -0.4523766322E-001+/-     0.053058%
 29     0.1756434563E+000+/-     0.012403%    +i  -0.3549808289E-001+/-     0.067450%
 30     0.1759913639E+000+/-     0.012356%    +i  -0.2356747157E-001+/-     0.099871%
 31     0.1829058744E+000+/-     0.012161%    +i  -0.1261272094E-001+/-     0.189135%
 32     0.1834594761E+000+/-     0.012122%    +i  -0.6749139403E-011+/-     0.000000%
 33     0.1829058744E+000+/-     0.012161%    +i   0.1261272093E-001+/-     0.189135%
 34     0.1759913639E+000+/-     0.012356%    +i   0.2356747156E-001+/-     0.099871%
 35     0.1756434563E+000+/-     0.012403%    +i   0.3549808287E-001+/-     0.067450%
 36     0.1731719358E+000+/-     0.012486%    +i   0.4523766320E-001+/-     0.053058%
 37     0.1650355614E+000+/-     0.012847%    +i   0.5917080991E-001+/-     0.041051%
 38     0.1675720476E+000+/-     0.012783%    +i   0.6712719976E-001+/-     0.036440%
 39     0.1553595892E+000+/-     0.013239%    +i   0.8428778193E-001+/-     0.029391%
 40     0.1478465082E+000+/-     0.013863%    +i   0.9268804144E-001+/-     0.027071%
 41     0.1416538295E+000+/-     0.014349%    +i   0.9949003104E-001+/-     0.025180%
 42     0.1315502536E+000+/-     0.015080%    +i   0.1129614974E+000+/-     0.022551%
 43     0.1264662836E+000+/-     0.015756%    +i   0.1193284348E+000+/-     0.021313%
 44     0.1191213402E+000+/-     0.016761%    +i   0.1250741850E+000+/-     0.020173%
 45     0.1085597075E+000+/-     0.018325%    +i   0.1398779626E+000+/-     0.018670%
 46     0.1032309678E+000+/-     0.019709%    +i   0.1405245633E+000+/-     0.018233%
 47     0.8808209112E-001+/-     0.022703%    +i   0.1491720783E+000+/-     0.017263%
 48     0.7957558274E-001+/-     0.025443%    +i   0.1531886679E+000+/-     0.016591%
 49     0.6530720446E-001+/-     0.030950%    +i   0.1628493352E+000+/-     0.015780%
 50     0.5755354261E-001+/-     0.036611%    +i   0.1645084496E+000+/-     0.015405%
 51     0.4400127768E-001+/-     0.048262%    +i   0.1692310016E+000+/-     0.014779%
 52     0.3017712337E-001+/-     0.069969%    +i   0.1671931121E+000+/-     0.014524%
 53     0.1611338440E-001+/-     0.135414%    +i   0.1722994289E+000+/-     0.014062%
 54     0.5980173885E-002+/-     0.371358%    +i   0.1680567043E+000+/-     0.013877%
 55    -0.1213989905E-001+/-     0.185542%    +i   0.1698293130E+000+/-     0.013500%
 56    -0.1558421454E-001+/-     0.151210%    +i   0.1666866673E+000+/-     0.013198%
 57    -0.3800170144E-001+/-     0.064058%    +i   0.1721541821E+000+/-     0.012758%
 58    -0.3730007834E-001+/-     0.067181%    +i   0.1654848933E+000+/-     0.012475%
 59    -0.5473162270E-001+/-     0.047752%    +i   0.1647069359E+000+/-     0.012231%
 60    -0.7657416942E-001+/-     0.035023%    +i   0.1630458768E+000+/-     0.011962%
 61    -0.7983238031E-001+/-     0.034568%    +i   0.1577577857E+000+/-     0.011689%
 62    -0.9718674398E-001+/-     0.029338%    +i   0.1529933829E+000+/-     0.011504%
 63    -0.1012203045E+000+/-     0.028149%    +i   0.1428211596E+000+/-     0.011450%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -551770714
   17000000000.0000        456107979.000000     
 (25600.0000000000,0.000000000000000E+000)
 (396426829.000000,1.698110629787018E-002)
 (29454.0212927920,-1.261675118544089E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.9941041234E-001+/-     0.027385%    +i  -0.6851405782E-001+/-     0.022871%
  1    -0.1023352628E+000+/-     0.027508%    +i  -0.1416520531E+000+/-     0.011332%
  2    -0.9787639525E-001+/-     0.028840%    +i  -0.1522965839E+000+/-     0.011370%
  3    -0.8272794035E-001+/-     0.033177%    +i  -0.1582376228E+000+/-     0.011528%
  4    -0.7729833184E-001+/-     0.034355%    +i  -0.1625131654E+000+/-     0.011821%
  5    -0.5695905302E-001+/-     0.045596%    +i  -0.1653846364E+000+/-     0.012062%
  6    -0.3880473328E-001+/-     0.064001%    +i  -0.1654845305E+000+/-     0.012325%
  7    -0.3851227972E-001+/-     0.062645%    +i  -0.1718486949E+000+/-     0.012604%
  8    -0.1688466133E-001+/-     0.138158%    +i  -0.1667508209E+000+/-     0.013039%
  9    -0.1319495784E-001+/-     0.169310%    +i  -0.1702226410E+000+/-     0.013325%
 10     0.3620263128E-002+/-     0.609977%    +i  -0.1704936456E+000+/-     0.013645%
 11     0.1566259249E-001+/-     0.137907%    +i  -0.1719554509E+000+/-     0.013901%
 12     0.3015527933E-001+/-     0.069705%    +i  -0.1676959644E+000+/-     0.014335%
 13     0.4341931158E-001+/-     0.048489%    +i  -0.1698109982E+000+/-     0.014586%
 14     0.5659625056E-001+/-     0.036845%    +i  -0.1656849874E+000+/-     0.015180%
 15     0.6532967943E-001+/-     0.030626%    +i  -0.1615246729E+000+/-     0.015643%
 16     0.7786726230E-001+/-     0.025527%    +i  -0.1536918291E+000+/-     0.016366%
 17     0.8712803774E-001+/-     0.022637%    +i  -0.1502962736E+000+/-     0.017000%
 18     0.1032478836E+000+/-     0.019529%    +i  -0.1407837034E+000+/-     0.018015%
 19     0.1086783011E+000+/-     0.018141%    +i  -0.1390591803E+000+/-     0.018514%
 20     0.1181627281E+000+/-     0.016628%    +i  -0.1267085068E+000+/-     0.019803%
 21     0.1261677454E+000+/-     0.015607%    +i  -0.1189942968E+000+/-     0.021108%
 22     0.1320121164E+000+/-     0.014897%    +i  -0.1137415536E+000+/-     0.022241%
 23     0.1414470607E+000+/-     0.014191%    +i  -0.9973208914E-001+/-     0.024868%
 24     0.1479072114E+000+/-     0.013699%    +i  -0.9274310181E-001+/-     0.026784%
 25     0.1556433532E+000+/-     0.013064%    +i  -0.8569332377E-001+/-     0.028774%
 26     0.1676928570E+000+/-     0.012624%    +i  -0.6759284176E-001+/-     0.035915%
 27     0.1650549356E+000+/-     0.012665%    +i  -0.6156338896E-001+/-     0.039298%
 28     0.1728204777E+000+/-     0.012336%    +i  -0.4586720139E-001+/-     0.051855%
 29     0.1748014050E+000+/-     0.012263%    +i  -0.3624027151E-001+/-     0.065331%
 30     0.1756285433E+000+/-     0.012206%    +i  -0.2463823879E-001+/-     0.094665%
 31     0.1831263541E+000+/-     0.012005%    +i  -0.1107049999E-001+/-     0.213587%
 32     0.1835391181E+000+/-     0.011967%    +i  -0.7861973624E-011+/-     0.000000%
 33     0.1831263541E+000+/-     0.012005%    +i   0.1107049998E-001+/-     0.213587%
 34     0.1756285433E+000+/-     0.012206%    +i   0.2463823878E-001+/-     0.094665%
 35     0.1748014050E+000+/-     0.012263%    +i   0.3624027150E-001+/-     0.065331%
 36     0.1728204777E+000+/-     0.012336%    +i   0.4586720137E-001+/-     0.051855%
 37     0.1650549356E+000+/-     0.012665%    +i   0.6156338895E-001+/-     0.039298%
 38     0.1676928570E+000+/-     0.012624%    +i   0.6759284174E-001+/-     0.035915%
 39     0.1556433532E+000+/-     0.013064%    +i   0.8569332375E-001+/-     0.028774%
 40     0.1479072114E+000+/-     0.013699%    +i   0.9274310179E-001+/-     0.026784%
 41     0.1414470607E+000+/-     0.014191%    +i   0.9973208912E-001+/-     0.024868%
 42     0.1320121164E+000+/-     0.014897%    +i   0.1137415535E+000+/-     0.022241%
 43     0.1261677454E+000+/-     0.015607%    +i   0.1189942968E+000+/-     0.021108%
 44     0.1181627281E+000+/-     0.016628%    +i   0.1267085068E+000+/-     0.019803%
 45     0.1086783012E+000+/-     0.018141%    +i   0.1390591803E+000+/-     0.018514%
 46     0.1032478836E+000+/-     0.019529%    +i   0.1407837034E+000+/-     0.018015%
 47     0.8712803775E-001+/-     0.022637%    +i   0.1502962736E+000+/-     0.017000%
 48     0.7786726231E-001+/-     0.025527%    +i   0.1536918291E+000+/-     0.016366%
 49     0.6532967945E-001+/-     0.030626%    +i   0.1615246729E+000+/-     0.015643%
 50     0.5659625057E-001+/-     0.036845%    +i   0.1656849874E+000+/-     0.015180%
 51     0.4341931159E-001+/-     0.048489%    +i   0.1698109982E+000+/-     0.014586%
 52     0.3015527935E-001+/-     0.069705%    +i   0.1676959644E+000+/-     0.014335%
 53     0.1566259250E-001+/-     0.137907%    +i   0.1719554509E+000+/-     0.013901%
 54     0.3620263143E-002+/-     0.609977%    +i   0.1704936456E+000+/-     0.013645%
 55    -0.1319495783E-001+/-     0.169310%    +i   0.1702226410E+000+/-     0.013325%
 56    -0.1688466132E-001+/-     0.138158%    +i   0.1667508209E+000+/-     0.013039%
 57    -0.3851227970E-001+/-     0.062645%    +i   0.1718486949E+000+/-     0.012604%
 58    -0.3880473327E-001+/-     0.064001%    +i   0.1654845305E+000+/-     0.012325%
 59    -0.5695905300E-001+/-     0.045596%    +i   0.1653846364E+000+/-     0.012062%
 60    -0.7729833183E-001+/-     0.034355%    +i   0.1625131654E+000+/-     0.011821%
 61    -0.8272794034E-001+/-     0.033177%    +i   0.1582376228E+000+/-     0.011528%
 62    -0.9787639524E-001+/-     0.028840%    +i   0.1522965839E+000+/-     0.011370%
 63    -0.1023352628E+000+/-     0.027508%    +i   0.1416520531E+000+/-     0.011332%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -551770714
   17500000000.0000        470990914.000000     
 (25600.0000000000,0.000000000000000E+000)
 (409812220.000000,2.071385651192905E-002)
 (29421.6883000707,-1.487111901607928E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.9992607349E-001+/-     0.026973%    +i  -0.6814355819E-001+/-     0.022633%
  1    -0.1053871312E+000+/-     0.026537%    +i  -0.1414878281E+000+/-     0.011189%
  2    -0.9772087382E-001+/-     0.028604%    +i  -0.1516276053E+000+/-     0.011239%
  3    -0.8377167873E-001+/-     0.032454%    +i  -0.1577790455E+000+/-     0.011394%
  4    -0.7845150822E-001+/-     0.033541%    +i  -0.1622579552E+000+/-     0.011679%
  5    -0.5798133271E-001+/-     0.044633%    +i  -0.1662426992E+000+/-     0.011884%
  6    -0.4016053735E-001+/-     0.061112%    +i  -0.1649599190E+000+/-     0.012195%
  7    -0.3912487557E-001+/-     0.060881%    +i  -0.1709457188E+000+/-     0.012474%
  8    -0.1930344009E-001+/-     0.119657%    +i  -0.1676539630E+000+/-     0.012866%
  9    -0.1364897991E-001+/-     0.162720%    +i  -0.1706573123E+000+/-     0.013150%
 10     0.1750491586E-002+/-     1.249790%    +i  -0.1717293985E+000+/-     0.013450%
 11     0.1419696469E-001+/-     0.149901%    +i  -0.1717561910E+000+/-     0.013743%
 12     0.2909289134E-001+/-     0.071413%    +i  -0.1679264474E+000+/-     0.014161%
 13     0.4352979244E-001+/-     0.047927%    +i  -0.1690681649E+000+/-     0.014437%
 14     0.5554048080E-001+/-     0.037070%    +i  -0.1662259398E+000+/-     0.014979%
 15     0.6387786716E-001+/-     0.030875%    +i  -0.1626945271E+000+/-     0.015413%
 16     0.7594663322E-001+/-     0.025701%    +i  -0.1552106411E+000+/-     0.016103%
 17     0.8693900268E-001+/-     0.022468%    +i  -0.1506476176E+000+/-     0.016788%
 18     0.1024090610E+000+/-     0.019401%    +i  -0.1404737380E+000+/-     0.017818%
 19     0.1087475862E+000+/-     0.017970%    +i  -0.1410017348E+000+/-     0.018191%
 20     0.1174782555E+000+/-     0.016489%    +i  -0.1278104625E+000+/-     0.019489%
 21     0.1268599701E+000+/-     0.015430%    +i  -0.1185223960E+000+/-     0.020958%
 22     0.1315577159E+000+/-     0.014761%    +i  -0.1127648456E+000+/-     0.022097%
 23     0.1419886678E+000+/-     0.014035%    +i  -0.9839988487E-001+/-     0.024860%
 24     0.1477899202E+000+/-     0.013553%    +i  -0.9200750452E-001+/-     0.026648%
 25     0.1561568380E+000+/-     0.012908%    +i  -0.8535637620E-001+/-     0.028619%
 26     0.1681701850E+000+/-     0.012452%    +i  -0.6885817781E-001+/-     0.035097%
 27     0.1647528024E+000+/-     0.012522%    +i  -0.6118474031E-001+/-     0.039080%
 28     0.1723711032E+000+/-     0.012203%    +i  -0.4512823893E-001+/-     0.052063%
 29     0.1740965097E+000+/-     0.012133%    +i  -0.3569905605E-001+/-     0.065485%
 30     0.1748146268E+000+/-     0.012079%    +i  -0.2394300647E-001+/-     0.096166%
 31     0.1841502854E+000+/-     0.011831%    +i  -0.1063759954E-001+/-     0.221116%
 32     0.1838492026E+000+/-     0.011811%    +i  -0.9292612120E-011+/-     0.000000%
