 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -478204597
  8    -0.2786154781E-001+/-     0.075879%    +i  -0.1694637668E+000+/-     0.011763%
  9    -0.1106794443E-001+/-     0.188169%    +i  -0.1711654974E+000+/-     0.011950%
 10    -0.3208306328E-003+/-     6.339575%    +i  -0.1730563692E+000+/-     0.012213%
 11     0.1124773370E-001+/-     0.176062%    +i  -0.1742944731E+000+/-     0.012491%
 12     0.2645186307E-001+/-     0.072524%    +i  -0.1710180762E+000+/-     0.012844%
 13     0.3976213552E-001+/-     0.047577%    +i  -0.1672081894E+000+/-     0.013276%
 14     0.5196719412E-001+/-     0.035256%    +i  -0.1612348510E+000+/-     0.013774%
 15     0.6826610426E-001+/-     0.027277%    +i  -0.1610565617E+000+/-     0.014138%
 16     0.7989802553E-001+/-     0.023118%    +i  -0.1555838672E+000+/-     0.014735%
 17     0.8370736036E-001+/-     0.020933%    +i  -0.1498606508E+000+/-     0.015269%
 18     0.9403904328E-001+/-     0.018759%    +i  -0.1435601713E+000+/-     0.016084%
 19     0.1080946137E+000+/-     0.016431%    +i  -0.1367790374E+000+/-     0.016748%
 20     0.1148754428E+000+/-     0.015473%    +i  -0.1225950975E+000+/-     0.018399%
 21     0.1233680624E+000+/-     0.014292%    +i  -0.1221879090E+000+/-     0.018762%
 22     0.1359695508E+000+/-     0.013363%    +i  -0.1125981959E+000+/-     0.020352%
 23     0.1452667679E+000+/-     0.012718%    +i  -0.9852200106E-001+/-     0.022739%
 24     0.1500141547E+000+/-     0.012299%    +i  -0.9012381895E-001+/-     0.024749%
 25     0.1551398128E+000+/-     0.011959%    +i  -0.8192841139E-001+/-     0.027197%
 26     0.1637581876E+000+/-     0.011610%    +i  -0.6548371203E-001+/-     0.033584%
 27     0.1671942305E+000+/-     0.011340%    +i  -0.6468627519E-001+/-     0.034468%
 28     0.1697289908E+000+/-     0.011256%    +i  -0.4620804692E-001+/-     0.046763%
 29     0.1773265901E+000+/-     0.010997%    +i  -0.3483294414E-001+/-     0.062659%
 30     0.1793045695E+000+/-     0.010909%    +i  -0.2346106181E-001+/-     0.091836%
 31     0.1781782269E+000+/-     0.010944%    +i  -0.1640104656E-001+/-     0.130244%
 32     0.1717642613E+000+/-     0.011106%    +i  -0.1063903180E-010+/-     0.000000%
 33     0.1781782269E+000+/-     0.010944%    +i   0.1640104654E-001+/-     0.130244%
 34     0.1793045695E+000+/-     0.010909%    +i   0.2346106179E-001+/-     0.091836%
 35     0.1773265901E+000+/-     0.010997%    +i   0.3483294412E-001+/-     0.062659%
 36     0.1697289908E+000+/-     0.011256%    +i   0.4620804690E-001+/-     0.046763%
 37     0.1671942305E+000+/-     0.011340%    +i   0.6468627517E-001+/-     0.034468%
 38     0.1637581876E+000+/-     0.011610%    +i   0.6548371201E-001+/-     0.033584%
 39     0.1551398128E+000+/-     0.011959%    +i   0.8192841137E-001+/-     0.027197%
 40     0.1500141547E+000+/-     0.012299%    +i   0.9012381894E-001+/-     0.024749%
 41     0.1452667679E+000+/-     0.012718%    +i   0.9852200104E-001+/-     0.022739%
 42     0.1359695508E+000+/-     0.013363%    +i   0.1125981959E+000+/-     0.020352%
 43     0.1233680624E+000+/-     0.014292%    +i   0.1221879090E+000+/-     0.018762%
 44     0.1148754428E+000+/-     0.015473%    +i   0.1225950975E+000+/-     0.018399%
 45     0.1080946137E+000+/-     0.016431%    +i   0.1367790374E+000+/-     0.016748%
 46     0.9403904330E-001+/-     0.018759%    +i   0.1435601713E+000+/-     0.016084%
 47     0.8370736038E-001+/-     0.020933%    +i   0.1498606508E+000+/-     0.015269%
 48     0.7989802555E-001+/-     0.023118%    +i   0.1555838672E+000+/-     0.014735%
 49     0.6826610428E-001+/-     0.027277%    +i   0.1610565617E+000+/-     0.014138%
 50     0.5196719414E-001+/-     0.035256%    +i   0.1612348510E+000+/-     0.013774%
 51     0.3976213554E-001+/-     0.047577%    +i   0.1672081894E+000+/-     0.013276%
 52     0.2645186310E-001+/-     0.072524%    +i   0.1710180762E+000+/-     0.012844%
 53     0.1124773372E-001+/-     0.176062%    +i   0.1742944731E+000+/-     0.012491%
 54    -0.3208306113E-003+/-     6.339575%    +i   0.1730563692E+000+/-     0.012213%
 55    -0.1106794441E-001+/-     0.188169%    +i   0.1711654974E+000+/-     0.011950%
 56    -0.2786154779E-001+/-     0.075879%    +i   0.1694637668E+000+/-     0.011763%
 57    -0.4112596058E-001+/-     0.053470%    +i   0.1713217767E+000+/-     0.011356%
 58    -0.4970923681E-001+/-     0.045869%    +i   0.1639493173E+000+/-     0.011302%
 59    -0.6198531769E-001+/-     0.038334%    +i   0.1651404647E+000+/-     0.010883%
 60    -0.7670935935E-001+/-     0.031790%    +i   0.1622313461E+000+/-     0.010606%
 61    -0.8773869429E-001+/-     0.027939%    +i   0.1544147374E+000+/-     0.010496%
 62    -0.1105285371E+000+/-     0.023290%    +i   0.1508385623E+000+/-     0.010304%
 63    -0.1106037888E+000+/-     0.023831%    +i   0.1440100379E+000+/-     0.010142%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -478204597
   21000000000.0000        564944126.000000     
 (25600.0000000000,0.000000000000000E+000)
 (491299646.000000,2.971180501789891E-002)
 (29437.3703367171,-1.780252468743319E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.1035243503E+000+/-     0.023775%    +i  -0.6660368946E-001+/-     0.020639%
  1    -0.1104577242E+000+/-     0.023563%    +i  -0.1433350562E+000+/-     0.010032%
  2    -0.1102130441E+000+/-     0.023050%    +i  -0.1500312907E+000+/-     0.010197%
  3    -0.8874235596E-001+/-     0.027283%    +i  -0.1539201353E+000+/-     0.010379%
  4    -0.7742664068E-001+/-     0.031154%    +i  -0.1621693263E+000+/-     0.010471%
  5    -0.6308248891E-001+/-     0.037157%    +i  -0.1646420837E+000+/-     0.010763%
  6    -0.5107657375E-001+/-     0.044083%    +i  -0.1639774567E+000+/-     0.011159%
  7    -0.4141028064E-001+/-     0.052428%    +i  -0.1707458780E+000+/-     0.011230%
  8    -0.2924691637E-001+/-     0.071448%    +i  -0.1699699650E+000+/-     0.011597%
  9    -0.1166490274E-001+/-     0.176506%    +i  -0.1712760358E+000+/-     0.011796%
 10    -0.1044720431E-002+/-     1.923589%    +i  -0.1732506585E+000+/-     0.012053%
 11     0.1118567768E-001+/-     0.174827%    +i  -0.1736393293E+000+/-     0.012356%
 12     0.2603410915E-001+/-     0.072884%    +i  -0.1713277132E+000+/-     0.012672%
 13     0.3955628577E-001+/-     0.047258%    +i  -0.1669737441E+000+/-     0.013120%
 14     0.5180512290E-001+/-     0.035030%    +i  -0.1620128747E+000+/-     0.013570%
 15     0.6780908152E-001+/-     0.027118%    +i  -0.1612191622E+000+/-     0.013955%
 16     0.7956252512E-001+/-     0.022948%    +i  -0.1564396850E+000+/-     0.014509%
 17     0.8301549883E-001+/-     0.020809%    +i  -0.1500362943E+000+/-     0.015067%
 18     0.9378614093E-001+/-     0.018569%    +i  -0.1431225872E+000+/-     0.015912%
 19     0.1083125039E+000+/-     0.016227%    +i  -0.1363653184E+000+/-     0.016583%
 20     0.1145036733E+000+/-     0.015312%    +i  -0.1233624946E+000+/-     0.018099%
 21     0.1231447648E+000+/-     0.014136%    +i  -0.1220115751E+000+/-     0.018552%
 22     0.1359689079E+000+/-     0.013201%    +i  -0.1125886841E+000+/-     0.020114%
 23     0.1443399795E+000+/-     0.012586%    +i  -0.1002147589E+000+/-     0.022157%
 24     0.1498534063E+000+/-     0.012153%    +i  -0.9000758219E-001+/-     0.024482%
 25     0.1551267144E+000+/-     0.011806%    +i  -0.8218861585E-001+/-     0.026815%
 26     0.1639699019E+000+/-     0.011446%    +i  -0.6679502770E-001+/-     0.032652%
 27     0.1666089809E+000+/-     0.011211%    +i  -0.6504379205E-001+/-     0.033856%
 28     0.1696350507E+000+/-     0.011116%    +i  -0.4584570859E-001+/-     0.046570%
 29     0.1771208082E+000+/-     0.010860%    +i  -0.3502840029E-001+/-     0.061588%
 30     0.1791878878E+000+/-     0.010773%    +i  -0.2267474331E-001+/-     0.093888%
 31     0.1779526579E+000+/-     0.010808%    +i  -0.1665484615E-001+/-     0.126772%
 32     0.1722823484E+000+/-     0.010945%    +i  -0.1041893595E-010+/-     0.000000%
 33     0.1779526579E+000+/-     0.010808%    +i   0.1665484613E-001+/-     0.126772%
 34     0.1791878878E+000+/-     0.010773%    +i   0.2267474329E-001+/-     0.093888%
 35     0.1771208082E+000+/-     0.010860%    +i   0.3502840027E-001+/-     0.061588%
 36     0.1696350507E+000+/-     0.011116%    +i   0.4584570857E-001+/-     0.046570%
 37     0.1666089809E+000+/-     0.011211%    +i   0.6504379203E-001+/-     0.033856%
 38     0.1639699019E+000+/-     0.011446%    +i   0.6679502768E-001+/-     0.032652%
 39     0.1551267144E+000+/-     0.011806%    +i   0.8218861583E-001+/-     0.026815%
 40     0.1498534064E+000+/-     0.012153%    +i   0.9000758217E-001+/-     0.024482%
 41     0.1443399796E+000+/-     0.012586%    +i   0.1002147589E+000+/-     0.022157%
 42     0.1359689079E+000+/-     0.013201%    +i   0.1125886841E+000+/-     0.020114%
 43     0.1231447649E+000+/-     0.014136%    +i   0.1220115751E+000+/-     0.018552%
 44     0.1145036733E+000+/-     0.015312%    +i   0.1233624946E+000+/-     0.018099%
 45     0.1083125039E+000+/-     0.016227%    +i   0.1363653183E+000+/-     0.016583%
 46     0.9378614095E-001+/-     0.018569%    +i   0.1431225872E+000+/-     0.015912%
 47     0.8301549885E-001+/-     0.020809%    +i   0.1500362943E+000+/-     0.015067%
 48     0.7956252514E-001+/-     0.022948%    +i   0.1564396850E+000+/-     0.014509%
 49     0.6780908153E-001+/-     0.027118%    +i   0.1612191622E+000+/-     0.013955%
 50     0.5180512292E-001+/-     0.035030%    +i   0.1620128747E+000+/-     0.013570%
 51     0.3955628579E-001+/-     0.047258%    +i   0.1669737441E+000+/-     0.013120%
 52     0.2603410917E-001+/-     0.072884%    +i   0.1713277132E+000+/-     0.012672%
 53     0.1118567770E-001+/-     0.174827%    +i   0.1736393293E+000+/-     0.012356%
 54    -0.1044720410E-002+/-     1.923589%    +i   0.1732506585E+000+/-     0.012053%
 55    -0.1166490272E-001+/-     0.176506%    +i   0.1712760358E+000+/-     0.011796%
 56    -0.2924691635E-001+/-     0.071448%    +i   0.1699699650E+000+/-     0.011597%
 57    -0.4141028062E-001+/-     0.052428%    +i   0.1707458780E+000+/-     0.011230%
 58    -0.5107657373E-001+/-     0.044083%    +i   0.1639774567E+000+/-     0.011159%
 59    -0.6308248889E-001+/-     0.037157%    +i   0.1646420837E+000+/-     0.010763%
 60    -0.7742664066E-001+/-     0.031154%    +i   0.1621693263E+000+/-     0.010471%
 61    -0.8874235594E-001+/-     0.027283%    +i   0.1539201353E+000+/-     0.010379%
 62    -0.1102130441E+000+/-     0.023050%    +i   0.1500312907E+000+/-     0.010197%
 63    -0.1104577241E+000+/-     0.023563%    +i   0.1433350562E+000+/-     0.010032%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -478204597
   21500000000.0000        578454794.000000     
 (25600.0000000000,0.000000000000000E+000)
 (503057290.000000,2.972594315642899E-002)
 (29436.8912264446,-1.739442748755864E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.1037161142E+000+/-     0.023448%    +i  -0.6629994307E-001+/-     0.020424%
  1    -0.1114469931E+000+/-     0.023059%    +i  -0.1426279028E+000+/-     0.009929%
  2    -0.1098407307E+000+/-     0.022859%    +i  -0.1495354739E+000+/-     0.010082%
  3    -0.8944204860E-001+/-     0.026772%    +i  -0.1536414270E+000+/-     0.010258%
  4    -0.7836094300E-001+/-     0.030474%    +i  -0.1623260439E+000+/-     0.010334%
  5    -0.6384585459E-001+/-     0.036202%    +i  -0.1638952550E+000+/-     0.010655%
  6    -0.5167290517E-001+/-     0.043062%    +i  -0.1638038663E+000+/-     0.011025%
  7    -0.4150105849E-001+/-     0.051752%    +i  -0.1705168999E+000+/-     0.011097%
  8    -0.2960774212E-001+/-     0.069700%    +i  -0.1695184673E+000+/-     0.011469%
  9    -0.1165648218E-001+/-     0.174899%    +i  -0.1712818111E+000+/-     0.011648%
 10    -0.1488743899E-002+/-     1.333667%    +i  -0.1730949788E+000+/-     0.011910%
 11     0.1007779696E-001+/-     0.191611%    +i  -0.1741523595E+000+/-     0.012186%
 12     0.2544889735E-001+/-     0.073786%    +i  -0.1720136472E+000+/-     0.012491%
 13     0.3890370522E-001+/-     0.047384%    +i  -0.1665939556E+000+/-     0.012975%
 14     0.5143328604E-001+/-     0.034844%    +i  -0.1617132209E+000+/-     0.013418%
 15     0.6744820035E-001+/-     0.026950%    +i  -0.1616106413E+000+/-     0.013768%
 16     0.7850890008E-001+/-     0.022915%    +i  -0.1571610688E+000+/-     0.014292%
 17     0.8328858528E-001+/-     0.020556%    +i  -0.1504532109E+000+/-     0.014869%
 18     0.9382373151E-001+/-     0.018357%    +i  -0.1429807411E+000+/-     0.015732%
 19     0.1079887879E+000+/-     0.016072%    +i  -0.1369450505E+000+/-     0.016344%
 20     0.1148302502E+000+/-     0.015114%    +i  -0.1235554040E+000+/-     0.017876%
 21     0.1231613727E+000+/-     0.013967%    +i  -0.1229183585E+000+/-     0.018248%
 22     0.1358355978E+000+/-     0.013049%    +i  -0.1128464606E+000+/-     0.019846%
 23     0.1450579704E+000+/-     0.012405%    +i  -0.1003865248E+000+/-     0.021909%
 24     0.1495417777E+000+/-     0.012014%    +i  -0.9029806502E-001+/-     0.024131%
 25     0.1548314458E+000+/-     0.011671%    +i  -0.8220809355E-001+/-     0.026491%
 26     0.1637796789E+000+/-     0.011311%    +i  -0.6664150366E-001+/-     0.032338%
 27     0.1669782829E+000+/-     0.011059%    +i  -0.6509648615E-001+/-     0.033483%
 28     0.1689110895E+000+/-     0.011000%    +i  -0.4582365028E-001+/-     0.045990%
 29     0.1767021553E+000+/-     0.010736%    +i  -0.3495402874E-001+/-     0.060965%
 30     0.1788528689E+000+/-     0.010647%    +i  -0.2261661263E-001+/-     0.093020%
 31     0.1779263787E+000+/-     0.010672%    +i  -0.1648488037E-001+/-     0.126679%
 32     0.1728121227E+000+/-     0.010789%    +i  -0.1021156722E-010+/-     0.000000%
 33     0.1779263788E+000+/-     0.010672%    +i   0.1648488034E-001+/-     0.126679%
 34     0.1788528689E+000+/-     0.010647%    +i   0.2261661261E-001+/-     0.093020%
 35     0.1767021553E+000+/-     0.010736%    +i   0.3495402872E-001+/-     0.060965%
 36     0.1689110895E+000+/-     0.011000%    +i   0.4582365026E-001+/-     0.045990%
 37     0.1669782829E+000+/-     0.011059%    +i   0.6509648613E-001+/-     0.033483%
 38     0.1637796789E+000+/-     0.011311%    +i   0.6664150364E-001+/-     0.032338%
 39     0.1548314458E+000+/-     0.011671%    +i   0.8220809353E-001+/-     0.026491%
 40     0.1495417777E+000+/-     0.012014%    +i   0.9029806500E-001+/-     0.024131%
 41     0.1450579704E+000+/-     0.012405%    +i   0.1003865248E+000+/-     0.021909%
 42     0.1358355978E+000+/-     0.013049%    +i   0.1128464606E+000+/-     0.019846%
 43     0.1231613727E+000+/-     0.013967%    +i   0.1229183585E+000+/-     0.018248%
 44     0.1148302502E+000+/-     0.015114%    +i   0.1235554039E+000+/-     0.017876%
 45     0.1079887879E+000+/-     0.016072%    +i   0.1369450504E+000+/-     0.016344%
 46     0.9382373153E-001+/-     0.018357%    +i   0.1429807411E+000+/-     0.015732%
 47     0.8328858530E-001+/-     0.020556%    +i   0.1504532109E+000+/-     0.014869%
 48     0.7850890010E-001+/-     0.022915%    +i   0.1571610688E+000+/-     0.014292%
 49     0.6744820037E-001+/-     0.026950%    +i   0.1616106413E+000+/-     0.013768%
 50     0.5143328605E-001+/-     0.034844%    +i   0.1617132208E+000+/-     0.013418%
 51     0.3890370524E-001+/-     0.047384%    +i   0.1665939556E+000+/-     0.012975%
 52     0.2544889737E-001+/-     0.073786%    +i   0.1720136472E+000+/-     0.012491%
 53     0.1007779698E-001+/-     0.191611%    +i   0.1741523595E+000+/-     0.012186%
 54    -0.1488743878E-002+/-     1.333667%    +i   0.1730949788E+000+/-     0.011910%
 55    -0.1165648216E-001+/-     0.174899%    +i   0.1712818111E+000+/-     0.011648%
 56    -0.2960774210E-001+/-     0.069700%    +i   0.1695184673E+000+/-     0.011469%
 57    -0.4150105847E-001+/-     0.051752%    +i   0.1705168999E+000+/-     0.011097%
 58    -0.5167290515E-001+/-     0.043062%    +i   0.1638038663E+000+/-     0.011025%
 59    -0.6384585458E-001+/-     0.036202%    +i   0.1638952550E+000+/-     0.010655%
 60    -0.7836094299E-001+/-     0.030474%    +i   0.1623260439E+000+/-     0.010334%
 61    -0.8944204859E-001+/-     0.026772%    +i   0.1536414270E+000+/-     0.010258%
 62    -0.1098407307E+000+/-     0.022859%    +i   0.1495354740E+000+/-     0.010082%
 63    -0.1114469931E+000+/-     0.023059%    +i   0.1426279028E+000+/-     0.009929%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -478204597
   22000000000.0000        591970395.000000     
 (25600.0000000000,0.000000000000000E+000)
 (514820565.000000,2.974742941246019E-002)
 (29436.3573296649,-1.700895460196240E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.1033876551E+000+/-     0.023196%    +i  -0.6576445769E-001+/-     0.020258%
  1    -0.1118624815E+000+/-     0.022765%    +i  -0.1427064912E+000+/-     0.009800%
  2    -0.1098778925E+000+/-     0.022609%    +i  -0.1492847111E+000+/-     0.009963%
  3    -0.8915666245E-001+/-     0.026546%    +i  -0.1530224905E+000+/-     0.010151%
  4    -0.7906728706E-001+/-     0.029819%    +i  -0.1617272050E+000+/-     0.010228%
  5    -0.6443565615E-001+/-     0.035469%    +i  -0.1637155851E+000+/-     0.010531%
  6    -0.5233599251E-001+/-     0.042059%    +i  -0.1638607425E+000+/-     0.010888%
  7    -0.4176930593E-001+/-     0.050774%    +i  -0.1698808051E+000+/-     0.010984%
  8    -0.2942274450E-001+/-     0.069410%    +i  -0.1691825411E+000+/-     0.011339%
  9    -0.1311632104E-001+/-     0.153447%    +i  -0.1716054558E+000+/-     0.011500%
 10    -0.2314889629E-002+/-     0.847908%    +i  -0.1734376580E+000+/-     0.011755%
 11     0.9744989271E-002+/-     0.195937%    +i  -0.1741233757E+000+/-     0.012040%
 12     0.2513663591E-001+/-     0.073996%    +i  -0.1725696171E+000+/-     0.012321%
 13     0.3865470467E-001+/-     0.047219%    +i  -0.1671127606E+000+/-     0.012800%
 14     0.5061623075E-001+/-     0.034952%    +i  -0.1621345019E+000+/-     0.013241%
 15     0.6729701917E-001+/-     0.026701%    +i  -0.1612726359E+000+/-     0.013621%
 16     0.7742539469E-001+/-     0.022891%    +i  -0.1576968734E+000+/-     0.014092%
 17     0.8307359384E-001+/-     0.020375%    +i  -0.1505804514E+000+/-     0.014688%
 18     0.9343972231E-001+/-     0.018194%    +i  -0.1426890690E+000+/-     0.015562%
 19     0.1076304129E+000+/-     0.015924%    +i  -0.1373134097E+000+/-     0.016127%
 20     0.1149408297E+000+/-     0.014936%    +i  -0.1233735954E+000+/-     0.017691%
 21     0.1231155336E+000+/-     0.013808%    +i  -0.1237172236E+000+/-     0.017963%
 22     0.1352467430E+000+/-     0.012921%    +i  -0.1131646559E+000+/-     0.019566%
 23     0.1443437644E+000+/-     0.012284%    +i  -0.1008450587E+000+/-     0.021566%
 24     0.1490528080E+000+/-     0.011890%    +i  -0.9017611756E-001+/-     0.023868%
 25     0.1552302574E+000+/-     0.011520%    +i  -0.8182313516E-001+/-     0.026324%
 26     0.1631425059E+000+/-     0.011195%    +i  -0.6662556879E-001+/-     0.031944%
 27     0.1665571787E+000+/-     0.010937%    +i  -0.6505446056E-001+/-     0.033100%
 28     0.1691374942E+000+/-     0.010856%    +i  -0.4606291588E-001+/-     0.045305%
 29     0.1768633521E+000+/-     0.010599%    +i  -0.3479497540E-001+/-     0.060602%
 30     0.1777005932E+000+/-     0.010551%    +i  -0.2282300804E-001+/-     0.090912%
 31     0.1776800774E+000+/-     0.010548%    +i  -0.1631151592E-001+/-     0.126570%
 32     0.1719660489E+000+/-     0.010684%    +i  -0.9936564793E-011+/-     0.000000%
 33     0.1776800774E+000+/-     0.010548%    +i   0.1631151590E-001+/-     0.126570%
 34     0.1777005932E+000+/-     0.010551%    +i   0.2282300802E-001+/-     0.090912%
 35     0.1768633521E+000+/-     0.010599%    +i   0.3479497538E-001+/-     0.060602%
 36     0.1691374942E+000+/-     0.010856%    +i   0.4606291586E-001+/-     0.045305%
 37     0.1665571787E+000+/-     0.010937%    +i   0.6505446054E-001+/-     0.033100%
 38     0.1631425059E+000+/-     0.011195%    +i   0.6662556877E-001+/-     0.031944%
 39     0.1552302574E+000+/-     0.011520%    +i   0.8182313515E-001+/-     0.026324%
 40     0.1490528080E+000+/-     0.011890%    +i   0.9017611754E-001+/-     0.023868%
 41     0.1443437644E+000+/-     0.012284%    +i   0.1008450587E+000+/-     0.021566%
 42     0.1352467430E+000+/-     0.012921%    +i   0.1131646559E+000+/-     0.019566%
 43     0.1231155336E+000+/-     0.013808%    +i   0.1237172235E+000+/-     0.017963%
 44     0.1149408297E+000+/-     0.014936%    +i   0.1233735954E+000+/-     0.017691%
 45     0.1076304130E+000+/-     0.015924%    +i   0.1373134097E+000+/-     0.016127%
 46     0.9343972233E-001+/-     0.018194%    +i   0.1426890690E+000+/-     0.015562%
 47     0.8307359386E-001+/-     0.020375%    +i   0.1505804514E+000+/-     0.014688%
 48     0.7742539471E-001+/-     0.022891%    +i   0.1576968734E+000+/-     0.014092%
 49     0.6729701919E-001+/-     0.026701%    +i   0.1612726359E+000+/-     0.013621%
 50     0.5061623077E-001+/-     0.034952%    +i   0.1621345019E+000+/-     0.013241%
 51     0.3865470469E-001+/-     0.047219%    +i   0.1671127606E+000+/-     0.012800%
 52     0.2513663593E-001+/-     0.073996%    +i   0.1725696171E+000+/-     0.012321%
 53     0.9744989291E-002+/-     0.195937%    +i   0.1741233757E+000+/-     0.012040%
 54    -0.2314889609E-002+/-     0.847908%    +i   0.1734376580E+000+/-     0.011755%
 55    -0.1311632102E-001+/-     0.153447%    +i   0.1716054558E+000+/-     0.011500%
 56    -0.2942274448E-001+/-     0.069410%    +i   0.1691825411E+000+/-     0.011339%
 57    -0.4176930591E-001+/-     0.050774%    +i   0.1698808051E+000+/-     0.010984%
 58    -0.5233599249E-001+/-     0.042059%    +i   0.1638607425E+000+/-     0.010888%
 59    -0.6443565613E-001+/-     0.035469%    +i   0.1637155851E+000+/-     0.010531%
 60    -0.7906728705E-001+/-     0.029819%    +i   0.1617272050E+000+/-     0.010228%
 61    -0.8915666244E-001+/-     0.026546%    +i   0.1530224905E+000+/-     0.010151%
 62    -0.1098778925E+000+/-     0.022609%    +i   0.1492847111E+000+/-     0.009963%
 63    -0.1118624815E+000+/-     0.022765%    +i   0.1427064912E+000+/-     0.009800%
 
 ============================================
 Beta  0.800000000000000      L           8 Order           1 Seed  -478204597
   22500000000.0000        605417068.000000     
 (25600.0000000000,0.000000000000000E+000)
 (526508522.000000,2.977418287971698E-002)
 (29436.7067069049,-1.664652806641520E-006)   1.00000000000000     
 Order           1
 dx = 0, dy = 0
  0     0.1032388218E+000+/-     0.022934%    +i  -0.6533301161E-001+/-     0.020083%
  1    -0.1120872222E+000+/-     0.022459%    +i  -0.1421662751E+000+/-     0.009699%
  2    -0.1111408709E+000+/-     0.022128%    +i  -0.1492307252E+000+/-     0.009844%
  3    -0.8935092807E-001+/-     0.026202%    +i  -0.1526168880E+000+/-     0.010043%
  4    -0.7958301962E-001+/-     0.029321%    +i  -0.1616182283E+000+/-     0.010109%
  5    -0.6500353982E-001+/-     0.034765%    +i  -0.1634718633E+000+/-     0.010414%
  6    -0.5269967253E-001+/-     0.041228%    +i  -0.1631833757E+000+/-     0.010783%
  7    -0.4222823874E-001+/-     0.049691%    +i  -0.1697923432E+000+/-     0.010857%
  8    -0.2939035788E-001+/-     0.068809%    +i  -0.1690571524E+000+/-     0.011208%
  9    -0.1380602938E-001+/-     0.144081%    +i  -0.1715456795E+000+/-     0.011369%
 10    -0.2988315094E-002+/-     0.649541%    +i  -0.1736524729E+000+/-     0.011611%
 11     0.9758589461E-002+/-     0.193767%    +i  -0.1740924983E+000+/-     0.011900%
 12     0.2509665179E-001+/-     0.073344%    +i  -0.1722973669E+000+/-     0.012188%
 13     0.3832923649E-001+/-     0.047127%    +i  -0.1674547372E+000+/-     0.012638%
 14     0.4999301640E-001+/-     0.034989%    +i  -0.1627583436E+000+/-     0.013063%
 15     0.6625215000E-001+/-     0.026736%    +i  -0.1615522892E+000+/-     0.013449%
 16     0.7711512293E-001+/-     0.022707%    +i  -0.1573715086E+000+/-     0.013946%
 17     0.8277259391E-001+/-     0.020211%    +i  -0.1505563762E+000+/-     0.014521%
 18     0.9338977656E-001+/-     0.018008%    +i  -0.1428758570E+000+/-     0.015374%
 19     0.1077727913E+000+/-     0.015745%    +i  -0.1370924033E+000+/-     0.015967%
 20     0.1150516815E+000+/-     0.014764%    +i  -0.1238069829E+000+/-     0.017457%
 21     0.1227750330E+000+/-     0.013675%    +i  -0.1233059227E+000+/-     0.017796%
 22     0.1350311121E+000+/-     0.012779%    +i  -0.1140737174E+000+/-     0.019237%
 23     0.1438147770E+000+/-     0.012160%    +i  -0.1014130610E+000+/-     0.021227%
 24     0.1484671210E+000+/-     0.011776%    +i  -0.8996343994E-001+/-     0.023629%
 25     0.1559380597E+000+/-     0.011354%    +i  -0.8276101865E-001+/-     0.025840%
 26     0.1631432951E+000+/-     0.011063%    +i  -0.6656011711E-001+/-     0.031632%
 27     0.1666735575E+000+/-     0.010804%    +i  -0.6493346694E-001+/-     0.032811%
 28     0.1691053710E+000+/-     0.010730%    +i  -0.4571643153E-001+/-     0.045147%
 29     0.1770764758E+000+/-     0.010467%    +i  -0.3454548966E-001+/-     0.060421%
 30     0.1781673691E+000+/-     0.010410%    +i  -0.2277932312E-001+/-     0.090272%
 31     0.1769248420E+000+/-     0.010444%    +i  -0.1669158148E-001+/-     0.122156%
 32     0.1717528932E+000+/-     0.010564%    +i  -0.9712667199E-011+/-     0.000000%
 33     0.1769248420E+000+/-     0.010444%    +i   0.1669158146E-001+/-     0.122156%
 34     0.1781673691E+000+/-     0.010410%    +i   0.2277932310E-001+/-     0.090272%
 35     0.1770764758E+000+/-     0.010467%    +i   0.3454548964E-001+/-     0.060421%
 36     0.1691053710E+000+/-     0.010730%    +i   0.4571643151E-001+/-     0.045147%
 37     0.1666735575E+000+/-     0.010804%    +i   0.6493346693E-001+/-     0.032811%
 38     0.1631432951E+000+/-     0.011063%    +i   0.6656011709E-001+/-     0.031632%
 39     0.1559380597E+000+/-     0.011354%    +i   0.8276101863E-001+/-     0.025840%
 40     0.1484671210E+000+/-     0.011776%    +i   0.8996343993E-001+/-     0.023629%
 41     0.1438147770E+000+/-     0.012160%    +i   0.1014130610E+000+/-     0.021227%
 42     0.1350311121E+000+/-     0.012779%    +i   0.1140737173E+000+/-     0.019237%
 43     0.1227750330E+000+/-     0.013675%    +i   0.1233059227E+000+/-     0.017796%
 44     0.1150516816E+000+/-     0.014764%    +i   0.1238069829E+000+/-     0.017457%
 45     0.1077727913E+000+/-     0.015745%    +i   0.1370924033E+000+/-     0.015967%
 46     0.9338977658E-001+/-     0.018008%    +i   0.1428758570E+000+/-     0.015374%
 47     0.8277259393E-001+/-     0.020211%    +i   0.1505563762E+000+/-     0.014521%
 48     0.7711512295E-001+/-     0.022707%    +i   0.1573715086E+000+/-     0.013946%
 49     0.6625215002E-001+/-     0.026736%    +i   0.1615522892E+000+/-     0.013449%
